Date,Open,High,Low,Close,Volume,"('Adj Close', 'PAYC')","('Close', 'PAYC')","('High', 'PAYC')","('Low', 'PAYC')","('Open', 'PAYC')","('Volume', 'PAYC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-11-12 19:00:00-05:00,228.38999938964844,231.1000061035156,226.9900054931641,227.8000030517578,427900.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,227.0,228.08999633789065,223.1100006103516,224.6699981689453,504500.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,223.8600006103516,224.47000122070312,219.82000732421875,219.8800048828125,478100.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,218.83999633789065,220.47999572753903,216.4850006103516,218.8999938964844,373000.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,215.1999969482422,219.8500061035156,213.07000732421875,216.9199981689453,415400.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,217.6199951171875,220.66000366210935,216.1000061035156,219.77999877929688,661400.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,221.5,227.66000366210935,220.8999938964844,227.0200042724609,396800.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,227.91000366210935,230.72999572753903,226.8000030517578,230.32000732421875,372400.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,232.41000366210935,236.2400054931641,231.94000244140625,234.6300048828125,652800.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,234.2400054931641,236.75,232.58799743652344,236.2400054931641,479500.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,237.0,237.3300018310547,231.64100646972656,234.9900054931641,496100.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,235.2899932861328,236.22999572753903,231.0,231.9199981689453,346700.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,231.77999877929688,234.94000244140625,231.1199951171875,232.41000366210935,621200.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,230.2899932861328,232.7899932861328,228.3350067138672,229.8800048828125,609200.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,230.5,232.0800018310547,226.5619964599609,231.7400054931641,439900.0,,,,,,,,,,
2024-12-04 19:00:00-05:00,231.7400054931641,232.5399932861328,228.0,231.80999755859372,406800.0,,,,,,,,,,
2024-12-05 19:00:00-05:00,233.0,238.17999267578125,232.9900054931641,236.47999572753903,487700.0,,,,,,,,,,
2024-12-08 19:00:00-05:00,236.7700042724609,238.57000732421875,231.3999938964844,234.94000244140625,686700.0,,,,,,,,,,
2024-12-09 19:00:00-05:00,235.58999633789065,236.1499938964844,232.44400024414065,235.66000366210935,447500.0,,,,,,,,,,
2024-12-10 19:00:00-05:00,237.97000122070312,242.7400054931641,235.0,240.25,673500.0,,,,,,,,,,
2024-12-11 19:00:00-05:00,239.6100006103516,240.3999938964844,237.9900054931641,240.0,583600.0,,,,,,,,,,
2024-12-12 19:00:00-05:00,239.52999877929688,239.52999877929688,232.97999572753903,234.5,459900.0,,,,,,,,,,
2024-12-15 19:00:00-05:00,234.30999755859372,235.5959930419922,230.5399932861328,232.05999755859372,599300.0,,,,,,,,,,
2024-12-16 19:00:00-05:00,231.4600067138672,236.57000732421875,230.9949951171875,232.97000122070312,801100.0,,,,,,,,,,
2024-12-17 19:00:00-05:00,230.63999938964844,233.20399475097656,209.3999938964844,209.4900054931641,1083200.0,,,,,,,,,,
2024-12-18 19:00:00-05:00,212.8600006103516,213.80999755859372,205.5500030517578,206.9900054931641,952400.0,,,,,,,,,,
2024-12-19 19:00:00-05:00,205.5200042724609,210.8000030517578,204.2400054931641,207.22999572753903,1603500.0,,,,,,,,,,
2024-12-22 19:00:00-05:00,206.1499938964844,208.25999450683597,203.8999938964844,206.91000366210935,389700.0,,,,,,,,,,
2024-12-23 19:00:00-05:00,206.6000061035156,209.9900054931641,205.80999755859372,209.75,147500.0,,,,,,,,,,
2024-12-25 19:00:00-05:00,208.6199951171875,209.9949951171875,207.3699951171875,209.1000061035156,436900.0,,,,,,,,,,
2024-12-26 19:00:00-05:00,207.58999633789065,209.7400054931641,204.8459930419922,206.72000122070312,351200.0,,,,,,,,,,
2024-12-27 00:00:00+00:00,,,,,,206.72000122070312,206.72000122070312,209.74000549316406,204.8459930419922,207.58999633789062,351200.0,,,,
